country,countryIso,updated,confirmed,deaths,recovered,date,source
Laos,LAO,2020-09-09T03:55:30.877Z,22,0,,2020-09-08,jhu
Lebanon,LBN,2020-09-09T03:55:30.868Z,21324,207,,2020-09-08,jhu
Liberia,LBR,2020-09-09T03:55:30.870Z,1311,82,,2020-09-08,jhu
Libya,LBY,2020-09-09T03:55:30.868Z,19583,314,,2020-09-08,jhu
Saint Lucia,LCA,2020-09-09T03:55:30.877Z,26,0,,2020-09-08,jhu
Liechtenstein,LIE,2020-09-09T03:55:30.877Z,107,1,,2020-09-08,jhu
Sri Lanka,LKA,2020-09-09T03:55:30.870Z,3140,12,,2020-09-08,jhu
Lesotho,LSO,2020-09-09T03:55:30.870Z,1148,31,,2020-09-08,jhu
Lithuania,LTU,2020-09-09T03:55:30.870Z,3131,86,,2020-09-08,jhu
Luxembourg,LUX,2020-09-09T03:55:30.868Z,6974,124,,2020-09-08,jhu
Latvia,LVA,2020-09-09T03:55:30.870Z,1432,35,,2020-09-08,jhu
Morocco,MAR,2020-09-09T03:55:30.867Z,75721,1427,,2020-09-08,jhu
Monaco,MCO,2020-09-09T03:55:30.877Z,156,1,,2020-09-08,jhu
Moldova,MDA,2020-09-09T03:55:30.867Z,40556,1087,,2020-09-08,jhu
Madagascar,MDG,2020-09-09T03:55:30.868Z,15435,206,,2020-09-08,jhu
Maldives,MDV,2020-09-09T03:55:30.868Z,8741,29,,2020-09-08,jhu
Mexico,MEX,2020-09-09T03:55:30.866Z,642860,68484,,2020-09-08,jhu
North Macedonia,MKD,2020-09-09T03:55:30.868Z,15226,631,,2020-09-08,jhu
Mali,MLI,2020-09-09T03:55:30.870Z,2882,127,,2020-09-08,jhu
Malta,MLT,2020-09-09T03:55:30.870Z,2099,14,,2020-09-08,jhu
Myanmar,MMR,2020-09-09T03:55:30.870Z,1709,10,,2020-09-08,jhu
Montenegro,MNE,2020-09-09T03:55:30.868Z,5875,112,,2020-09-08,jhu
Mongolia,MNG,2020-09-09T03:55:30.877Z,310,0,,2020-09-08,jhu
Mozambique,MOZ,2020-09-09T03:55:30.869Z,4647,28,,2020-09-08,jhu
Mauritania,MRT,2020-09-09T03:55:30.868Z,7165,160,,2020-09-08,jhu
,,2020-09-09T03:55:30.877Z,9,2,,2020-09-08,jhu
Mauritius,MUS,2020-09-09T03:55:30.877Z,361,10,,2020-09-08,jhu
Malawi,MWI,2020-09-09T03:55:30.868Z,5630,176,,2020-09-08,jhu
Malaysia,MYS,2020-09-09T03:55:30.868Z,9559,128,,2020-09-08,jhu
Namibia,NAM,2020-09-09T03:55:30.868Z,8928,91,,2020-09-08,jhu
Niger,NER,2020-09-09T03:55:30.870Z,1178,69,,2020-09-08,jhu
Nigeria,NGA,2020-09-09T03:55:30.867Z,55456,1067,,2020-09-08,jhu
Nicaragua,NIC,2020-09-09T03:55:30.868Z,4818,144,,2020-09-08,jhu
Netherlands,NLD,2020-09-09T03:55:30.867Z,79792,6279,,2020-09-08,jhu
Norway,NOR,2020-09-09T03:55:30.868Z,11623,264,,2020-09-08,jhu
Nepal,NPL,2020-09-09T03:55:30.867Z,48138,306,,2020-09-08,jhu
New Zealand,NZL,2020-09-09T03:55:30.870Z,1788,24,,2020-09-08,jhu
Oman,OMN,2020-09-09T03:55:30.867Z,87590,742,,2020-09-08,jhu
Pakistan,PAK,2020-09-09T03:55:30.867Z,299659,6359,,2020-09-08,jhu
Panama,PAN,2020-09-09T03:55:30.867Z,98407,2107,,2020-09-08,jhu
Peru,PER,2020-09-09T03:55:30.866Z,691575,29976,,2020-09-08,jhu
Philippines,PHL,2020-09-09T03:55:30.867Z,241987,3916,,2020-09-08,jhu
Papua New Guinea,PNG,2020-09-09T03:55:30.876Z,503,5,,2020-09-08,jhu
Poland,POL,2020-09-09T03:55:30.867Z,71526,2136,,2020-09-08,jhu
Portugal,PRT,2020-09-09T03:55:30.867Z,60895,1846,,2020-09-08,jhu
Paraguay,PRY,2020-09-09T03:55:30.868Z,24214,463,,2020-09-08,jhu
West Bank and Gaza,PSE,2020-09-09T03:55:30.868Z,27363,190,,2020-09-08,jhu
Qatar,QAT,2020-09-09T03:55:30.867Z,120579,205,,2020-09-08,jhu
Romania,ROU,2020-09-09T03:55:30.867Z,97033,3967,,2020-09-08,jhu
Russia,RUS,2020-09-09T03:55:30.866Z,1032354,17939,,2020-09-08,jhu
Rwanda,RWA,2020-09-09T03:55:30.869Z,4439,20,,2020-09-08,jhu
Saudi Arabia,SAU,2020-09-09T03:55:30.867Z,322237,4137,,2020-09-08,jhu
Sudan,SDN,2020-09-09T03:55:30.868Z,13437,833,,2020-09-08,jhu
Senegal,SEN,2020-09-09T03:55:30.868Z,14044,292,,2020-09-08,jhu
Singapore,SGP,2020-09-09T03:55:30.867Z,57091,27,,2020-09-08,jhu
Sierra Leone,SLE,2020-09-09T03:55:30.870Z,2064,72,,2020-09-08,jhu
El Salvador,SLV,2020-09-09T03:55:30.868Z,26511,765,,2020-09-08,jhu
San Marino,SMR,2020-09-09T03:55:30.875Z,716,42,,2020-09-08,jhu
Somalia,SOM,2020-09-09T03:55:30.870Z,3371,97,,2020-09-08,jhu
Serbia,SRB,2020-09-09T03:55:30.867Z,31994,727,,2020-09-08,jhu
S. Sudan,SSD,2020-09-09T03:55:30.870Z,2552,49,,2020-09-08,jhu
Sao Tome and Principe,STP,2020-09-09T03:55:30.875Z,898,15,,2020-09-08,jhu
Suriname,SUR,2020-09-09T03:55:30.869Z,4419,91,,2020-09-08,jhu
Slovakia,SVK,2020-09-09T03:55:30.869Z,4727,37,,2020-09-08,jhu
Slovenia,SVN,2020-09-09T03:55:30.870Z,3232,135,,2020-09-08,jhu
Sweden,SWE,2020-09-09T03:55:30.867Z,85707,5838,,2020-09-08,jhu
Eswatini,SWZ,2020-09-09T03:55:30.868Z,4904,96,,2020-09-08,jhu
Seychelles,SYC,2020-09-09T03:55:30.877Z,137,0,,2020-09-08,jhu
Syria,SYR,2020-09-09T03:55:30.870Z,3289,140,,2020-09-08,jhu
Chad,TCD,2020-09-09T03:55:30.875Z,1045,79,,2020-09-08,jhu
Togo,TGO,2020-09-09T03:55:30.870Z,1513,34,,2020-09-08,jhu
Thailand,THA,2020-09-09T03:55:30.870Z,3446,58,,2020-09-08,jhu
Tajikistan,TJK,2020-09-09T03:55:30.868Z,8860,70,,2020-09-08,jhu
Timor-Leste,TLS,2020-09-09T03:55:30.877Z,27,0,,2020-09-08,jhu
Trinidad and Tobago,TTO,2020-09-09T03:55:30.870Z,2391,39,,2020-09-08,jhu
Tunisia,TUN,2020-09-09T03:55:30.868Z,5417,96,,2020-09-08,jhu
Turkey,TUR,2020-09-09T03:55:30.867Z,283270,6782,,2020-09-08,jhu
Taiwan,TWN,2020-09-09T03:55:30.876Z,495,7,,2020-09-08,jhu
Tanzania,TZA,2020-09-09T03:55:30.876Z,509,21,,2020-09-08,jhu
Uganda,UGA,2020-09-09T03:55:30.869Z,3900,46,,2020-09-08,jhu
Ukraine,UKR,2020-09-09T03:55:30.867Z,143914,2988,,2020-09-08,jhu
Uruguay,URY,2020-09-09T03:55:30.870Z,1712,45,,2020-09-08,jhu
U.S.,USA,2020-10-25T20:41:00.530Z,6300009,186420,,2020-09-08,wapo
Uzbekistan,UZB,2020-09-09T03:55:30.867Z,44281,358,,2020-09-08,jhu
Holy See,VAT,2020-09-09T03:55:30.877Z,12,0,,2020-09-08,jhu
Saint Vincent and the Grenadines,VCT,2020-09-09T03:55:30.877Z,62,0,,2020-09-08,jhu
Venezuela,VEN,2020-09-09T03:55:30.867Z,54350,436,,2020-09-08,jhu
Vietnam,VNM,2020-09-09T03:55:30.870Z,1054,35,,2020-09-08,jhu
Kosovo,XKX,2020-09-09T03:55:30.868Z,12683,488,,2020-09-08,jhu
Yemen,YEM,2020-09-09T03:55:30.870Z,1994,576,,2020-09-08,jhu
South Africa,ZAF,2020-09-09T03:55:30.866Z,640441,15086,,2020-09-08,jhu
Zambia,ZMB,2020-09-09T03:55:30.868Z,12952,297,,2020-09-08,jhu
Zimbabwe,ZWE,2020-09-09T03:55:30.868Z,7388,218,,2020-09-08,jhu
Afghanistan,AFG,2020-09-10T03:55:30.659Z,38544,1420,,2020-09-09,jhu
Angola,AGO,2020-09-10T03:55:30.661Z,3092,126,,2020-09-09,jhu
Albania,ALB,2020-09-10T03:55:30.659Z,10704,322,,2020-09-09,jhu
Andorra,AND,2020-09-10T03:55:30.661Z,1301,53,,2020-09-09,jhu
UAE,ARE,2020-09-10T03:55:30.658Z,75981,393,,2020-09-09,jhu
Argentina,ARG,2020-09-10T03:55:30.658Z,512293,10658,,2020-09-09,jhu
Armenia,ARM,2020-09-10T03:55:30.659Z,45152,905,,2020-09-09,jhu
Antigua and Barbuda,ATG,2020-09-10T03:55:30.662Z,95,3,,2020-09-09,jhu
Australia,AUS,2020-09-10T03:55:30.659Z,26523,788,,2020-09-09,jhu
Austria,AUT,2020-09-10T03:55:30.659Z,30583,747,,2020-09-09,jhu
Azerbaijan,AZE,2020-09-10T03:55:30.659Z,37732,555,,2020-09-09,jhu
Burundi,BDI,2020-09-10T03:55:30.662Z,466,1,,2020-09-09,jhu
Belgium,BEL,2020-09-10T03:55:30.658Z,89691,9917,,2020-09-09,jhu
Benin,BEN,2020-09-10T03:55:30.661Z,2242,40,,2020-09-09,jhu
Burkina Faso,BFA,2020-09-10T03:55:30.661Z,1476,56,,2020-09-09,jhu
Bangladesh,BGD,2020-09-10T03:55:30.658Z,331078,4593,,2020-09-09,jhu
Bulgaria,BGR,2020-09-10T03:55:30.659Z,17435,702,,2020-09-09,jhu
Bahrain,BHR,2020-09-10T03:55:30.659Z,57450,203,,2020-09-09,jhu
The Bahamas,BHS,2020-09-10T03:55:30.661Z,2721,63,,2020-09-09,jhu
Bosnia,BIH,2020-09-10T03:55:30.659Z,22258,675,,2020-09-09,jhu
Belarus,BLR,2020-09-10T03:55:30.658Z,73402,726,,2020-09-09,jhu
Belize,BLZ,2020-09-10T03:55:30.661Z,1365,18,,2020-09-09,jhu
Bolivia,BOL,2020-09-10T03:55:30.658Z,123345,7146,,2020-09-09,jhu
Brazil,BRA,2020-09-10T03:55:30.658Z,4197889,128539,,2020-09-09,jhu
Barbados,BRB,2020-09-10T03:55:30.662Z,180,7,,2020-09-09,jhu
Brunei,BRN,2020-09-10T03:55:30.662Z,145,3,,2020-09-09,jhu
Bhutan,BTN,2020-09-10T03:55:30.662Z,234,0,,2020-09-09,jhu
Botswana,BWA,2020-09-10T03:55:30.661Z,2126,9,,2020-09-09,jhu
Central African Rep.,CAF,2020-09-10T03:55:30.661Z,4736,62,,2020-09-09,jhu
Canada,CAN,2020-09-10T03:55:30.658Z,136135,9204,,2020-09-09,jhu
Switzerland,CHE,2020-09-10T03:55:30.659Z,45306,2019,,2020-09-09,jhu
Chile,CHL,2020-09-10T03:55:30.658Z,427027,11702,,2020-09-09,jhu
China,CHN,2020-09-10T03:55:30.658Z,90100,4733,,2020-09-09,jhu
Ivory Coast,CIV,2020-09-10T03:55:30.659Z,18815,119,,2020-09-09,jhu
Cameroon,CMR,2020-09-10T03:55:30.659Z,19848,415,,2020-09-09,jhu
Dem. Rep. Congo,COD,2020-09-10T03:55:30.659Z,10324,260,,2020-09-09,jhu
Congo,COG,2020-09-10T03:55:30.661Z,4891,114,,2020-09-09,jhu
Colombia,COL,2020-09-10T03:55:30.658Z,686851,22053,,2020-09-09,jhu
Cape Verde,CPV,2020-09-10T03:55:30.661Z,4473,43,,2020-09-09,jhu
Costa Rica,CRI,2020-09-10T03:55:30.659Z,51224,543,,2020-09-09,jhu
Cuba,CUB,2020-09-10T03:55:30.661Z,4459,104,,2020-09-09,jhu
Cyprus,CYP,2020-09-10T03:55:30.661Z,1514,22,,2020-09-09,jhu
Czechia,CZE,2020-09-10T03:55:30.659Z,31036,444,,2020-09-09,jhu
,,2020-09-10T03:55:30.662Z,456,7,,2020-09-09,jhu
Germany,DEU,2020-09-10T03:55:30.658Z,256433,9342,,2020-09-09,jhu
Djibouti,DJI,2020-09-10T03:55:30.661Z,5391,61,,2020-09-09,jhu
Dominica,DMA,2020-09-10T03:55:30.662Z,22,0,,2020-09-09,jhu
Denmark,DNK,2020-09-10T03:55:30.659Z,19036,628,,2020-09-09,jhu
Dominican Republic,DOM,2020-09-10T03:55:30.658Z,100937,1914,,2020-09-09,jhu
Algeria,DZA,2020-09-10T03:55:30.659Z,47216,1581,,2020-09-09,jhu
,,2020-09-10T03:55:30.662Z,712,13,,2020-09-09,jhu
Ecuador,ECU,2020-09-10T03:55:30.658Z,112166,10701,,2020-09-09,jhu
Egypt,EGY,2020-09-10T03:55:30.658Z,100403,5577,,2020-09-09,jhu
Eritrea,ERI,2020-09-10T03:55:30.662Z,341,0,,2020-09-09,jhu
W. Sahara,ESH,2020-09-10T03:55:30.663Z,10,1,,2020-09-09,jhu
Spain,ESP,2020-09-10T03:55:30.658Z,543379,29628,,2020-09-09,jhu
Estonia,EST,2020-09-10T03:55:30.661Z,2585,64,,2020-09-09,jhu
Ethiopia,ETH,2020-09-10T03:55:30.659Z,61700,966,,2020-09-09,jhu
Finland,FIN,2020-09-10T03:55:30.660Z,8430,337,,2020-09-09,jhu
Fiji,FJI,2020-09-10T03:55:30.662Z,32,2,,2020-09-09,jhu
France,FRA,2020-09-10T03:55:30.658Z,383292,30805,,2020-09-09,jhu
Gabon,GAB,2020-09-10T03:55:30.660Z,8621,53,,2020-09-09,jhu
Britain,GBR,2020-09-10T03:55:30.658Z,357613,41683,,2020-09-09,jhu
Georgia,GEO,2020-09-10T03:55:30.661Z,1773,19,,2020-09-09,jhu
Ghana,GHA,2020-09-10T03:55:30.659Z,45313,283,,2020-09-09,jhu
Guinea,GIN,2020-09-10T03:55:30.659Z,9885,63,,2020-09-09,jhu
Gambia,GMB,2020-09-10T03:55:30.661Z,3293,99,,2020-09-09,jhu
Guinea-Bissau,GNB,2020-09-10T03:55:30.661Z,2245,38,,2020-09-09,jhu
Eq. Guinea,GNQ,2020-09-10T03:55:30.661Z,4990,83,,2020-09-09,jhu
Greece,GRC,2020-09-10T03:55:30.659Z,12080,293,,2020-09-09,jhu
Grenada,GRD,2020-09-10T03:55:30.662Z,24,0,,2020-09-09,jhu
Guatemala,GTM,2020-09-10T03:55:30.658Z,79622,2897,,2020-09-09,jhu
Guyana,GUY,2020-09-10T03:55:30.661Z,1703,48,,2020-09-09,jhu
Honduras,HND,2020-09-10T03:55:30.658Z,65597,2044,,2020-09-09,jhu
Croatia,HRV,2020-09-10T03:55:30.659Z,12626,206,,2020-09-09,jhu
Haiti,HTI,2020-09-10T03:55:30.660Z,8384,214,,2020-09-09,jhu
Hungary,HUN,2020-09-10T03:55:30.659Z,9715,628,,2020-09-09,jhu
Indonesia,IDN,2020-09-10T03:55:30.658Z,203342,8336,,2020-09-09,jhu
India,IND,2020-09-10T03:55:30.658Z,4370128,73890,,2020-09-09,jhu
Ireland,IRL,2020-09-10T03:55:30.659Z,30164,1781,,2020-09-09,jhu
Iran,IRN,2020-09-10T03:55:30.658Z,393425,22669,,2020-09-09,jhu
Iraq,IRQ,2020-09-10T03:55:30.658Z,273821,7732,,2020-09-09,jhu
Iceland,ISL,2020-09-10T03:55:30.661Z,2153,10,,2020-09-09,jhu
Israel,ISR,2020-09-10T03:55:30.658Z,141097,1054,,2020-09-09,jhu
Italy,ITA,2020-09-10T03:55:30.658Z,281583,35577,,2020-09-09,jhu
Jamaica,JAM,2020-09-10T03:55:30.661Z,3437,38,,2020-09-09,jhu
Jordan,JOR,2020-09-10T03:55:30.661Z,2659,19,,2020-09-09,jhu
Japan,JPN,2020-09-10T03:55:30.658Z,73264,1412,,2020-09-09,jhu
Kazakhstan,KAZ,2020-09-10T03:55:30.658Z,106584,1634,,2020-09-09,jhu
Kenya,KEN,2020-09-10T03:55:30.659Z,35460,607,,2020-09-09,jhu
Kyrgyzstan,KGZ,2020-09-10T03:55:30.659Z,44613,1061,,2020-09-09,jhu
Cambodia,KHM,2020-09-10T03:55:30.662Z,274,0,,2020-09-09,jhu
Saint Kitts and Nevis,KNA,2020-09-10T03:55:30.663Z,17,0,,2020-09-09,jhu
South Korea,KOR,2020-09-10T03:55:30.659Z,21743,346,,2020-09-09,jhu
Kuwait,KWT,2020-09-10T03:55:30.658Z,92082,552,,2020-09-09,jhu
Laos,LAO,2020-09-10T03:55:30.663Z,22,0,,2020-09-09,jhu
Lebanon,LBN,2020-09-10T03:55:30.659Z,21877,212,,2020-09-09,jhu
Liberia,LBR,2020-09-10T03:55:30.661Z,1313,82,,2020-09-09,jhu
Libya,LBY,2020-09-10T03:55:30.659Z,20462,324,,2020-09-09,jhu
Saint Lucia,LCA,2020-09-10T03:55:30.662Z,27,0,,2020-09-09,jhu
Liechtenstein,LIE,2020-09-10T03:55:30.662Z,108,1,,2020-09-09,jhu
Sri Lanka,LKA,2020-09-10T03:55:30.661Z,3147,12,,2020-09-09,jhu
Lesotho,LSO,2020-09-10T03:55:30.661Z,1164,31,,2020-09-09,jhu
Lithuania,LTU,2020-09-10T03:55:30.661Z,3163,86,,2020-09-09,jhu
Luxembourg,LUX,2020-09-10T03:55:30.660Z,7023,124,,2020-09-09,jhu
Latvia,LVA,2020-09-10T03:55:30.661Z,1443,35,,2020-09-09,jhu
Morocco,MAR,2020-09-10T03:55:30.658Z,77878,1453,,2020-09-09,jhu
Monaco,MCO,2020-09-10T03:55:30.662Z,161,1,,2020-09-09,jhu
Moldova,MDA,2020-09-10T03:55:30.659Z,41144,1096,,2020-09-09,jhu
Madagascar,MDG,2020-09-10T03:55:30.659Z,15520,206,,2020-09-09,jhu
Maldives,MDV,2020-09-10T03:55:30.660Z,8834,31,,2020-09-09,jhu
Mexico,MEX,2020-09-10T03:55:30.658Z,647321,69049,,2020-09-09,jhu
North Macedonia,MKD,2020-09-10T03:55:30.659Z,15293,634,,2020-09-09,jhu
Mali,MLI,2020-09-10T03:55:30.661Z,2898,128,,2020-09-09,jhu
Malta,MLT,2020-09-10T03:55:30.661Z,2162,14,,2020-09-09,jhu
Myanmar,MMR,2020-09-10T03:55:30.661Z,1889,12,,2020-09-09,jhu
Montenegro,MNE,2020-09-10T03:55:30.661Z,6094,114,,2020-09-09,jhu
Mongolia,MNG,2020-09-10T03:55:30.662Z,310,0,,2020-09-09,jhu
Mozambique,MOZ,2020-09-10T03:55:30.661Z,4764,28,,2020-09-09,jhu
Mauritania,MRT,2020-09-10T03:55:30.660Z,7191,161,,2020-09-09,jhu
,,2020-09-10T03:55:30.663Z,9,2,,2020-09-09,jhu
Mauritius,MUS,2020-09-10T03:55:30.662Z,361,10,,2020-09-09,jhu
Malawi,MWI,2020-09-10T03:55:30.661Z,5653,176,,2020-09-09,jhu
Malaysia,MYS,2020-09-10T03:55:30.659Z,9583,128,,2020-09-09,jhu
Namibia,NAM,2020-09-10T03:55:30.660Z,9108,93,,2020-09-09,jhu
Niger,NER,2020-09-10T03:55:30.661Z,1178,69,,2020-09-09,jhu
Nigeria,NGA,2020-09-10T03:55:30.659Z,55632,1070,,2020-09-09,jhu
Nicaragua,NIC,2020-09-10T03:55:30.661Z,4818,144,,2020-09-09,jhu
Netherlands,NLD,2020-09-10T03:55:30.658Z,81085,6281,,2020-09-09,jhu
Norway,NOR,2020-09-10T03:55:30.659Z,11746,264,,2020-09-09,jhu
Nepal,NPL,2020-09-10T03:55:30.659Z,49219,312,,2020-09-09,jhu
New Zealand,NZL,2020-09-10T03:55:30.661Z,1792,24,,2020-09-09,jhu
Oman,OMN,2020-09-10T03:55:30.658Z,87939,751,,2020-09-09,jhu
Pakistan,PAK,2020-09-10T03:55:30.658Z,300030,6365,,2020-09-09,jhu
Panama,PAN,2020-09-10T03:55:30.658Z,99042,2116,,2020-09-09,jhu
Peru,PER,2020-09-10T03:55:30.658Z,696190,30123,,2020-09-09,jhu
Philippines,PHL,2020-09-10T03:55:30.658Z,245143,3986,,2020-09-09,jhu
Papua New Guinea,PNG,2020-09-10T03:55:30.662Z,504,5,,2020-09-09,jhu
Poland,POL,2020-09-10T03:55:30.658Z,71947,2147,,2020-09-09,jhu
Portugal,PRT,2020-09-10T03:55:30.659Z,61541,1849,,2020-09-09,jhu
Paraguay,PRY,2020-09-10T03:55:30.659Z,25026,474,,2020-09-09,jhu
West Bank and Gaza,PSE,2020-09-10T03:55:30.659Z,27919,192,,2020-09-09,jhu
Qatar,QAT,2020-09-10T03:55:30.658Z,120846,205,,2020-09-09,jhu
Romania,ROU,2020-09-10T03:55:30.658Z,98304,4018,,2020-09-09,jhu
Russia,RUS,2020-09-10T03:55:30.658Z,1037526,18080,,2020-09-09,jhu
Rwanda,RWA,2020-09-10T03:55:30.661Z,4460,21,,2020-09-09,jhu
Saudi Arabia,SAU,2020-09-10T03:55:30.658Z,323012,4165,,2020-09-09,jhu
Sudan,SDN,2020-09-10T03:55:30.659Z,13437,833,,2020-09-09,jhu
Senegal,SEN,2020-09-10T03:55:30.659Z,14102,293,,2020-09-09,jhu
Singapore,SGP,2020-09-10T03:55:30.659Z,57166,27,,2020-09-09,jhu
Sierra Leone,SLE,2020-09-10T03:55:30.661Z,2067,72,,2020-09-09,jhu
El Salvador,SLV,2020-09-10T03:55:30.659Z,26602,770,,2020-09-09,jhu
San Marino,SMR,2020-09-10T03:55:30.661Z,722,42,,2020-09-09,jhu
Somalia,SOM,2020-09-10T03:55:30.661Z,3371,97,,2020-09-09,jhu
Serbia,SRB,2020-09-10T03:55:30.659Z,32078,728,,2020-09-09,jhu
S. Sudan,SSD,2020-09-10T03:55:30.661Z,2555,49,,2020-09-09,jhu
Sao Tome and Principe,STP,2020-09-10T03:55:30.661Z,898,15,,2020-09-09,jhu
Suriname,SUR,2020-09-10T03:55:30.661Z,4447,92,,2020-09-09,jhu
Slovakia,SVK,2020-09-10T03:55:30.661Z,4888,37,,2020-09-09,jhu
Slovenia,SVN,2020-09-10T03:55:30.661Z,3312,135,,2020-09-09,jhu
Sweden,SWE,2020-09-10T03:55:30.658Z,85880,5842,,2020-09-09,jhu
Eswatini,SWZ,2020-09-10T03:55:30.661Z,4936,97,,2020-09-09,jhu
Seychelles,SYC,2020-09-10T03:55:30.662Z,137,0,,2020-09-09,jhu
Syria,SYR,2020-09-10T03:55:30.661Z,3351,143,,2020-09-09,jhu
Chad,TCD,2020-09-10T03:55:30.661Z,1048,79,,2020-09-09,jhu
Togo,TGO,2020-09-10T03:55:30.661Z,1528,36,,2020-09-09,jhu
Thailand,THA,2020-09-10T03:55:30.661Z,3447,58,,2020-09-09,jhu
Tajikistan,TJK,2020-09-10T03:55:30.660Z,8899,71,,2020-09-09,jhu
Timor-Leste,TLS,2020-09-10T03:55:30.662Z,27,0,,2020-09-09,jhu
Trinidad and Tobago,TTO,2020-09-10T03:55:30.661Z,2588,39,,2020-09-09,jhu
Tunisia,TUN,2020-09-10T03:55:30.661Z,5417,96,,2020-09-09,jhu
Turkey,TUR,2020-09-10T03:55:30.658Z,284943,6837,,2020-09-09,jhu
Taiwan,TWN,2020-09-10T03:55:30.662Z,495,7,,2020-09-09,jhu
Tanzania,TZA,2020-09-10T03:55:30.662Z,509,21,,2020-09-09,jhu
Uganda,UGA,2020-09-10T03:55:30.661Z,4101,46,,2020-09-09,jhu
Ukraine,UKR,2020-09-10T03:55:30.658Z,146511,3034,,2020-09-09,jhu
Uruguay,URY,2020-09-10T03:55:30.661Z,1741,45,,2020-09-09,jhu
U.S.,USA,2020-10-25T20:41:00.530Z,6330480,187516,,2020-09-09,wapo
Uzbekistan,UZB,2020-09-10T03:55:30.659Z,44930,366,,2020-09-09,jhu
Holy See,VAT,2020-09-10T03:55:30.663Z,12,0,,2020-09-09,jhu
Saint Vincent and the Grenadines,VCT,2020-09-10T03:55:30.662Z,62,0,,2020-09-09,jhu
Venezuela,VEN,2020-09-10T03:55:30.659Z,56751,452,,2020-09-09,jhu
Vietnam,VNM,2020-09-10T03:55:30.661Z,1059,35,,2020-09-09,jhu
Kosovo,XKX,2020-09-10T03:55:30.659Z,12683,488,,2020-09-09,jhu
Yemen,YEM,2020-09-10T03:55:30.661Z,1999,576,,2020-09-09,jhu
South Africa,ZAF,2020-09-10T03:55:30.658Z,642431,15168,,2020-09-09,jhu
Zambia,ZMB,2020-09-10T03:55:30.659Z,13112,300,,2020-09-09,jhu
Zimbabwe,ZWE,2020-09-10T03:55:30.660Z,7429,222,,2020-09-09,jhu
Afghanistan,AFG,2020-09-11T03:55:31.161Z,38572,1420,,2020-09-10,jhu
Angola,AGO,2020-09-11T03:55:31.162Z,3217,130,,2020-09-10,jhu
Albania,ALB,2020-09-11T03:55:31.161Z,10860,324,,2020-09-10,jhu
Andorra,AND,2020-09-11T03:55:31.162Z,1301,53,,2020-09-10,jhu
UAE,ARE,2020-09-11T03:55:31.160Z,76911,398,,2020-09-10,jhu
Argentina,ARG,2020-09-11T03:55:31.160Z,524198,10907,,2020-09-10,jhu
Armenia,ARM,2020-09-11T03:55:31.161Z,45326,906,,2020-09-10,jhu
Antigua and Barbuda,ATG,2020-09-11T03:55:31.163Z,95,3,,2020-09-10,jhu
Australia,AUS,2020-09-11T03:55:31.161Z,26564,797,,2020-09-10,jhu
Austria,AUT,2020-09-11T03:55:31.161Z,31247,748,,2020-09-10,jhu
Azerbaijan,AZE,2020-09-11T03:55:31.161Z,37874,556,,2020-09-10,jhu
Burundi,BDI,2020-09-11T03:55:31.163Z,469,1,,2020-09-10,jhu
Belgium,BEL,2020-09-11T03:55:31.160Z,90568,9917,,2020-09-10,jhu
Benin,BEN,2020-09-11T03:55:31.162Z,2242,40,,2020-09-10,jhu
Burkina Faso,BFA,2020-09-11T03:55:31.162Z,1486,56,,2020-09-10,jhu
Bangladesh,BGD,2020-09-11T03:55:31.160Z,332970,4634,,2020-09-10,jhu
Bulgaria,BGR,2020-09-11T03:55:31.161Z,17598,706,,2020-09-10,jhu
Bahrain,BHR,2020-09-11T03:55:31.160Z,58207,207,,2020-09-10,jhu
The Bahamas,BHS,2020-09-11T03:55:31.162Z,2721,63,,2020-09-10,jhu
Bosnia,BIH,2020-09-11T03:55:31.161Z,22544,680,,2020-09-10,jhu
Belarus,BLR,2020-09-11T03:55:31.160Z,73591,732,,2020-09-10,jhu
Belize,BLZ,2020-09-11T03:55:31.162Z,1365,18,,2020-09-10,jhu
Bolivia,BOL,2020-09-11T03:55:31.160Z,124205,7193,,2020-09-10,jhu
Brazil,BRA,2020-09-11T03:55:31.160Z,4238446,129522,,2020-09-10,jhu
Barbados,BRB,2020-09-11T03:55:31.163Z,180,7,,2020-09-10,jhu
Brunei,BRN,2020-09-11T03:55:31.163Z,145,3,,2020-09-10,jhu
Bhutan,BTN,2020-09-11T03:55:31.163Z,234,0,,2020-09-10,jhu
Botswana,BWA,2020-09-11T03:55:31.162Z,2252,10,,2020-09-10,jhu
Central African Rep.,CAF,2020-09-11T03:55:31.162Z,4747,62,,2020-09-10,jhu
Canada,CAN,2020-09-11T03:55:31.160Z,136956,9213,,2020-09-10,jhu
Switzerland,CHE,2020-09-11T03:55:31.161Z,45711,2020,,2020-09-10,jhu
Chile,CHL,2020-09-11T03:55:31.160Z,428669,11781,,2020-09-10,jhu
China,CHN,2020-09-11T03:55:31.160Z,90127,4733,,2020-09-10,jhu
Ivory Coast,CIV,2020-09-11T03:55:31.161Z,18869,119,,2020-09-10,jhu
Cameroon,CMR,2020-09-11T03:55:31.161Z,20009,415,,2020-09-10,jhu
Dem. Rep. Congo,COD,2020-09-11T03:55:31.161Z,10343,262,,2020-09-10,jhu
Congo,COG,2020-09-11T03:55:31.162Z,4891,83,,2020-09-10,jhu
Colombia,COL,2020-09-11T03:55:31.160Z,694664,22275,,2020-09-10,jhu
